year,indicator_code,indicator_name,value,country_name
2017,NY.GDP.MKTP.CD,gdp_current_usd,17071155481,Lao PDR
2016,NY.GDP.MKTP.CD,gdp_current_usd,15912501723,Lao PDR
2015,NY.GDP.MKTP.CD,gdp_current_usd,14426380126,Lao PDR
2014,NY.GDP.MKTP.CD,gdp_current_usd,13279245886,Lao PDR
2013,NY.GDP.MKTP.CD,gdp_current_usd,11983252627,Lao PDR
2024,NY.GDP.MKTP.CD,gdp_current_usd,4.22E+11,Malaysia
2023,NY.GDP.MKTP.CD,gdp_current_usd,4.00E+11,Malaysia
2022,NY.GDP.MKTP.CD,gdp_current_usd,4.08E+11,Malaysia
2021,NY.GDP.MKTP.CD,gdp_current_usd,3.74E+11,Malaysia
2020,NY.GDP.MKTP.CD,gdp_current_usd,3.37E+11,Malaysia
2019,NY.GDP.MKTP.CD,gdp_current_usd,3.65E+11,Malaysia
2018,NY.GDP.MKTP.CD,gdp_current_usd,3.59E+11,Malaysia
2017,NY.GDP.MKTP.CD,gdp_current_usd,3.19E+11,Malaysia
2016,NY.GDP.MKTP.CD,gdp_current_usd,3.01E+11,Malaysia
2015,NY.GDP.MKTP.CD,gdp_current_usd,3.01E+11,Malaysia
2014,NY.GDP.MKTP.CD,gdp_current_usd,3.38E+11,Malaysia
2013,NY.GDP.MKTP.CD,gdp_current_usd,3.23E+11,Malaysia
2024,NY.GDP.MKTP.CD,gdp_current_usd,4.62E+11,Philippines
2023,NY.GDP.MKTP.CD,gdp_current_usd,4.37E+11,Philippines
2022,NY.GDP.MKTP.CD,gdp_current_usd,4.04E+11,Philippines
2021,NY.GDP.MKTP.CD,gdp_current_usd,3.94E+11,Philippines
2020,NY.GDP.MKTP.CD,gdp_current_usd,3.62E+11,Philippines
2019,NY.GDP.MKTP.CD,gdp_current_usd,3.77E+11,Philippines
2018,NY.GDP.MKTP.CD,gdp_current_usd,3.47E+11,Philippines
2017,NY.GDP.MKTP.CD,gdp_current_usd,3.28E+11,Philippines
2016,NY.GDP.MKTP.CD,gdp_current_usd,3.19E+11,Philippines
2015,NY.GDP.MKTP.CD,gdp_current_usd,3.06E+11,Philippines
2014,NY.GDP.MKTP.CD,gdp_current_usd,2.97E+11,Philippines
2013,NY.GDP.MKTP.CD,gdp_current_usd,2.84E+11,Philippines
2024,NY.GDP.MKTP.CD,gdp_current_usd,98963185510,Sri Lanka
2023,NY.GDP.MKTP.CD,gdp_current_usd,83716142582,Sri Lanka
2022,NY.GDP.MKTP.CD,gdp_current_usd,74143020263,Sri Lanka
2021,NY.GDP.MKTP.CD,gdp_current_usd,88556698938,Sri Lanka
2020,NY.GDP.MKTP.CD,gdp_current_usd,84335574582,Sri Lanka
2019,NY.GDP.MKTP.CD,gdp_current_usd,88998706297,Sri Lanka
2018,NY.GDP.MKTP.CD,gdp_current_usd,94450015983,Sri Lanka
2017,NY.GDP.MKTP.CD,gdp_current_usd,94369350286,Sri Lanka
2016,NY.GDP.MKTP.CD,gdp_current_usd,88000211172,Sri Lanka
2015,NY.GDP.MKTP.CD,gdp_current_usd,85090301052,Sri Lanka
2014,NY.GDP.MKTP.CD,gdp_current_usd,82531125191,Sri Lanka
2013,NY.GDP.MKTP.CD,gdp_current_usd,76976203829,Sri Lanka
2024,NY.GDP.MKTP.CD,gdp_current_usd,5.27E+11,Thailand
2023,NY.GDP.MKTP.CD,gdp_current_usd,5.16E+11,Thailand
2022,NY.GDP.MKTP.CD,gdp_current_usd,4.96E+11,Thailand
2021,NY.GDP.MKTP.CD,gdp_current_usd,5.06E+11,Thailand
2020,NY.GDP.MKTP.CD,gdp_current_usd,5.00E+11,Thailand
2019,NY.GDP.MKTP.CD,gdp_current_usd,5.44E+11,Thailand
2018,NY.GDP.MKTP.CD,gdp_current_usd,5.07E+11,Thailand
2017,NY.GDP.MKTP.CD,gdp_current_usd,4.56E+11,Thailand
2016,NY.GDP.MKTP.CD,gdp_current_usd,4.13E+11,Thailand
2015,NY.GDP.MKTP.CD,gdp_current_usd,4.01E+11,Thailand
2014,NY.GDP.MKTP.CD,gdp_current_usd,4.07E+11,Thailand
2013,NY.GDP.MKTP.CD,gdp_current_usd,4.20E+11,Thailand
2024,NY.GDP.MKTP.CD,gdp_current_usd,4.76E+11,Viet Nam
2023,NY.GDP.MKTP.CD,gdp_current_usd,4.34E+11,Viet Nam
2022,NY.GDP.MKTP.CD,gdp_current_usd,4.13E+11,Viet Nam
2021,NY.GDP.MKTP.CD,gdp_current_usd,3.66E+11,Viet Nam
2020,NY.GDP.MKTP.CD,gdp_current_usd,3.47E+11,Viet Nam
2019,NY.GDP.MKTP.CD,gdp_current_usd,3.34E+11,Viet Nam
2018,NY.GDP.MKTP.CD,gdp_current_usd,3.10E+11,Viet Nam
2017,NY.GDP.MKTP.CD,gdp_current_usd,2.81E+11,Viet Nam
2016,NY.GDP.MKTP.CD,gdp_current_usd,2.57E+11,Viet Nam
2015,NY.GDP.MKTP.CD,gdp_current_usd,2.39E+11,Viet Nam
2014,NY.GDP.MKTP.CD,gdp_current_usd,2.33E+11,Viet Nam
2013,NY.GDP.MKTP.CD,gdp_current_usd,2.14E+11,Viet Nam
2024,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,5.975109396,Cambodia
2023,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,5.007330438,Cambodia
2022,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,5.129901108,Cambodia
2021,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,3.089842841,Cambodia
2020,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,-3.555721934,Cambodia
2019,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,7.936950136,Cambodia
2018,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,8.776223762,Cambodia
2017,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,8.075039155,Cambodia
2016,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,7.905501161,Cambodia
2015,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,7.207034725,Cambodia
2014,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,8.000320746,Cambodia
2013,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,7.857499755,Cambodia
2024,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,5.030344694,Indonesia
2023,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,5.049023318,Indonesia
2022,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,5.307197227,Indonesia
2021,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,3.702885628,Indonesia
2020,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,-2.065511829,Indonesia
2019,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,5.01928768,Indonesia
2018,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,5.17429154,Indonesia
2017,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,5.069785901,Indonesia
2016,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,5.033069183,Indonesia
2015,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,4.8763223,Indonesia
2014,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,5.006668426,Indonesia
2013,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,5.557263689,Indonesia
2024,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,4.130192644,Lao PDR
2023,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,3.745681402,Lao PDR
2022,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,2.707426526,Lao PDR
2021,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,2.528351005,Lao PDR
2020,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,0.503031829,Lao PDR
2019,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,5.457735092,Lao PDR
2018,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,6.247960008,Lao PDR
2017,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,6.892530873,Lao PDR
2016,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,7.022836255,Lao PDR
2015,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,7.270065844,Lao PDR
2014,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,7.61196344,Lao PDR
2013,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,8.026300227,Lao PDR
2024,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,5.10545921,Malaysia
2023,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,3.537063804,Malaysia
2022,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,9.03173723,Malaysia
2021,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,3.315349544,Malaysia
2020,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,-5.456846584,Malaysia
2019,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,4.413187421,Malaysia
2018,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,4.843086976,Malaysia
2017,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,5.81272241,Malaysia
2016,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,4.449781398,Malaysia
2015,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,5.091532422,Malaysia
2014,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,6.006721946,Malaysia
2013,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,4.693722526,Malaysia
2024,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,5.692016128,Philippines
2023,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,5.518949679,Philippines
2022,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,7.580982128,Philippines
2021,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,5.714733132,Philippines
2020,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,-9.51829474,Philippines
2019,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,6.118525662,Philippines
2018,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,6.341485572,Philippines
2017,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,6.930988326,Philippines
2016,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,7.14945675,Philippines
2015,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,6.348309717,Philippines
2014,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,6.347987483,Philippines
2013,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,6.750531301,Philippines
2024,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,5.00871931,Sri Lanka
2023,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,-2.32984819,Sri Lanka
2022,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,-7.349193013,Sri Lanka
2021,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,4.207476495,Sri Lanka
2020,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,-4.624515037,Sri Lanka
2019,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,-0.220483887,Sri Lanka
2018,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,2.310084255,Sri Lanka
2017,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,6.460681271,Sri Lanka
2016,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,5.05362489,Sri Lanka
2015,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,4.205955474,Sri Lanka
2014,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,6.377978897,Sri Lanka
2013,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,4.05174633,Sri Lanka
2024,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,2.541820677,Thailand
2023,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,2.017750953,Thailand
2022,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,2.580378747,Thailand
2021,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,1.552166084,Thailand
2020,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,-6.050038469,Thailand
2019,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,2.114557796,Thailand
2018,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,4.222870287,Thailand
2017,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,4.177681032,Thailand
2016,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,3.435157717,Thailand
2015,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,3.134047249,Thailand
2014,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,0.984468864,Thailand
2013,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,2.687495563,Thailand
2024,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,7.091187466,Viet Nam
2023,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,5.065023915,Viet Nam
2022,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,8.537500468,Viet Nam
2021,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,2.553728526,Viet Nam
2020,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,2.865413209,Viet Nam
2019,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,7.359262701,Viet Nam
2018,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,7.465006856,Viet Nam
2017,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,6.940190374,Viet Nam
2016,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,6.690008927,Viet Nam
2015,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,6.987154306,Viet Nam
2014,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,6.422243121,Viet Nam
2013,NY.GDP.MKTP.KD.ZG,gdp_growth_annual_pct,5.55351081,Viet Nam
2024,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,2627.879698,Cambodia
2023,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,2429.748535,Cambodia
2022,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,2325.0305,Cambodia
2021,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,2167.403242,Cambodia
2020,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,2081.739142,Cambodia
2019,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,2225.877055,Cambodia
2018,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,2036.673776,Cambodia
2017,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,1826.353917,Cambodia
2016,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,1675.195557,Cambodia
2015,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,1547.320104,Cambodia
2014,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,1431.563965,Cambodia
2013,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,1305.660097,Cambodia
2024,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,4925.430488,Indonesia
2023,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,4876.307745,Indonesia
2022,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,4730.834848,Indonesia
2021,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,4287.17314,Indonesia
2020,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,3853.702888,Indonesia
2019,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,4106.948562,Indonesia
2018,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,3860.953531,Indonesia
2017,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,3798.883262,Indonesia
2016,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,3521.469435,Indonesia
2015,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,3288.222697,Indonesia
2014,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,3441.068085,Indonesia
2013,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,3566.602845,Indonesia
2024,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,2123.979094,Lao PDR
2023,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,2066.949798,Lao PDR
2022,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,2046.404403,Lao PDR
2021,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,2526.05105,Lao PDR
2020,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,2583.777307,Lao PDR
2019,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,2589.32081,Lao PDR
2018,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,2545.107542,Lao PDR
2017,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,2432.430595,Lao PDR
2016,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,2303.22156,Lao PDR
2015,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,2121.013391,Lao PDR
2014,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,1981.039109,Lao PDR
2013,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,1812.517744,Lao PDR
2024,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,11874.42737,Malaysia
2023,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,11386.03956,Malaysia
2022,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,11754.56783,Malaysia
2021,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,10903.10375,Malaysia
2020,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,9957.526267,Malaysia
2019,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,10920.19176,Malaysia
2018,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,10901.802,Malaysia
2017,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,9862.548066,Malaysia
2016,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,9476.534098,Malaysia
2015,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,9648.679794,Malaysia
2014,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,11013.31073,Malaysia
2013,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,10713.64076,Malaysia
2024,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,3984.831539,Philippines
2023,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,3804.082741,Philippines
2022,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,3548.069306,Philippines
2021,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,3484.385939,Philippines
2020,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,3227.579102,Philippines
2019,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,3400.789498,Philippines
2018,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,3168.510366,Philippines
2017,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,3038.12125,Philippines
2016,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,2985.19564,Philippines
2015,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,2909.85818,Philippines
2014,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,2866.838038,Philippines
2013,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,2781.279577,Philippines
2024,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,4515.567873,Sri Lanka
2023,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,3798.890166,Sri Lanka
2022,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,3342.636503,Sri Lanka
2021,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,3996.9624,Sri Lanka
2020,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,3847.601377,Sri Lanka
2019,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,4081.947727,Sri Lanka
2018,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,4358.560959,Sri Lanka
2017,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,4398.888281,Sri Lanka
2016,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,4149.191908,Sri Lanka
2015,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,4057.715835,Sri Lanka
2014,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,3972.043757,Sri Lanka
2013,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,3739.431811,Sri Lanka
2024,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,7346.620221,Thailand
2023,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,7195.101309,Thailand
2022,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,6909.352818,Thailand
2021,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,7057.207548,Thailand
2020,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,6985.643939,Thailand
2019,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,7605.696578,Thailand
2018,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,7099.776501,Thailand
2017,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,6413.091825,Thailand
2016,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,5833.577156,Thailand
2015,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,5688.853354,Thailand
2014,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,5801.197892,Thailand
2013,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,6018.082447,Thailand
2024,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,4717.290287,Viet Nam
2023,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,4323.35032,Viet Nam
2022,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,4147.697772,Viet Nam
2021,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,3704.193559,Viet Nam
2020,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,3534.039535,Viet Nam
2019,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,3440.900254,Viet Nam
2018,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,3222.310031,Viet Nam
2017,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,2956.109921,Viet Nam
2016,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,2735.060438,Viet Nam
2015,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,2577.568853,Viet Nam
2014,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,2546.384645,Viet Nam
2013,NY.GDP.PCAP.CD,gdp_per_capita_current_usd,2359.517365,Viet Nam
2024,BX.GSR.GNFS.CD,exports_goods_services_current_usd,31718256262,Cambodia
2023,BX.GSR.GNFS.CD,exports_goods_services_current_usd,27752544025,Cambodia
2022,BX.GSR.GNFS.CD,exports_goods_services_current_usd,25496861981,Cambodia
2021,BX.GSR.GNFS.CD,exports_goods_services_current_usd,20178241057,Cambodia
2020,BX.GSR.GNFS.CD,exports_goods_services_current_usd,20822677353,Cambodia
2019,BX.GSR.GNFS.CD,exports_goods_services_current_usd,21072422248,Cambodia
2018,BX.GSR.GNFS.CD,exports_goods_services_current_usd,18413935868,Cambodia
2017,BX.GSR.GNFS.CD,exports_goods_services_current_usd,15831866523,Cambodia
2016,BX.GSR.GNFS.CD,exports_goods_services_current_usd,14305832075,Cambodia
2015,BX.GSR.GNFS.CD,exports_goods_services_current_usd,13291033923,Cambodia
2014,BX.GSR.GNFS.CD,exports_goods_services_current_usd,11979344824,Cambodia
2013,BX.GSR.GNFS.CD,exports_goods_services_current_usd,10537592348,Cambodia
2024,BX.GSR.GNFS.CD,exports_goods_services_current_usd,3.02E+11,Indonesia
2023,BX.GSR.GNFS.CD,exports_goods_services_current_usd,2.91E+11,Indonesia
2022,BX.GSR.GNFS.CD,exports_goods_services_current_usd,3.16E+11,Indonesia
2021,BX.GSR.GNFS.CD,exports_goods_services_current_usd,2.47E+11,Indonesia
2020,BX.GSR.GNFS.CD,exports_goods_services_current_usd,1.78E+11,Indonesia
2019,BX.GSR.GNFS.CD,exports_goods_services_current_usd,2.00E+11,Indonesia
2018,BX.GSR.GNFS.CD,exports_goods_services_current_usd,2.12E+11,Indonesia
2017,BX.GSR.GNFS.CD,exports_goods_services_current_usd,1.94E+11,Indonesia
2016,BX.GSR.GNFS.CD,exports_goods_services_current_usd,1.68E+11,Indonesia
2015,BX.GSR.GNFS.CD,exports_goods_services_current_usd,1.71E+11,Indonesia
2014,BX.GSR.GNFS.CD,exports_goods_services_current_usd,1.99E+11,Indonesia
2013,BX.GSR.GNFS.CD,exports_goods_services_current_usd,2.05E+11,Indonesia
2024,BX.GSR.GNFS.CD,exports_goods_services_current_usd,11118080188,Lao PDR
2023,BX.GSR.GNFS.CD,exports_goods_services_current_usd,9697753779,Lao PDR
2022,BX.GSR.GNFS.CD,exports_goods_services_current_usd,8604347867,Lao PDR
2021,BX.GSR.GNFS.CD,exports_goods_services_current_usd,7819856365,Lao PDR
2020,BX.GSR.GNFS.CD,exports_goods_services_current_usd,6461495986,Lao PDR
2019,BX.GSR.GNFS.CD,exports_goods_services_current_usd,6985183367,Lao PDR
2018,BX.GSR.GNFS.CD,exports_goods_services_current_usd,6393172198,Lao PDR
2017,BX.GSR.GNFS.CD,exports_goods_services_current_usd,5653716801,Lao PDR
2016,BX.GSR.GNFS.CD,exports_goods_services_current_usd,5079427263,Lao PDR
2015,BX.GSR.GNFS.CD,exports_goods_services_current_usd,4497378079,Lao PDR
2014,BX.GSR.GNFS.CD,exports_goods_services_current_usd,4040904951,Lao PDR
2013,BX.GSR.GNFS.CD,exports_goods_services_current_usd,3045096523,Lao PDR
2024,BX.GSR.GNFS.CD,exports_goods_services_current_usd,3.02E+11,Malaysia
2023,BX.GSR.GNFS.CD,exports_goods_services_current_usd,2.74E+11,Malaysia
2022,BX.GSR.GNFS.CD,exports_goods_services_current_usd,3.13E+11,Malaysia
2021,BX.GSR.GNFS.CD,exports_goods_services_current_usd,2.64E+11,Malaysia
2020,BX.GSR.GNFS.CD,exports_goods_services_current_usd,2.08E+11,Malaysia
2019,BX.GSR.GNFS.CD,exports_goods_services_current_usd,2.38E+11,Malaysia
2018,BX.GSR.GNFS.CD,exports_goods_services_current_usd,2.46E+11,Malaysia
2017,BX.GSR.GNFS.CD,exports_goods_services_current_usd,2.24E+11,Malaysia
2016,BX.GSR.GNFS.CD,exports_goods_services_current_usd,2.01E+11,Malaysia
2015,BX.GSR.GNFS.CD,exports_goods_services_current_usd,2.10E+11,Malaysia
2014,BX.GSR.GNFS.CD,exports_goods_services_current_usd,2.50E+11,Malaysia
2013,BX.GSR.GNFS.CD,exports_goods_services_current_usd,2.44E+11,Malaysia
2024,BX.GSR.GNFS.CD,exports_goods_services_current_usd,1.06E+11,Philippines
2023,BX.GSR.GNFS.CD,exports_goods_services_current_usd,1.04E+11,Philippines
2022,BX.GSR.GNFS.CD,exports_goods_services_current_usd,98832118580,Philippines
2021,BX.GSR.GNFS.CD,exports_goods_services_current_usd,87797928272,Philippines
2020,BX.GSR.GNFS.CD,exports_goods_services_current_usd,80033714168,Philippines
2019,BX.GSR.GNFS.CD,exports_goods_services_current_usd,94740948717,Philippines
2018,BX.GSR.GNFS.CD,exports_goods_services_current_usd,90373832107,Philippines
2017,BX.GSR.GNFS.CD,exports_goods_services_current_usd,86645909126,Philippines
2016,BX.GSR.GNFS.CD,exports_goods_services_current_usd,73938028405,Philippines
2015,BX.GSR.GNFS.CD,exports_goods_services_current_usd,72262154549,Philippines
2014,BX.GSR.GNFS.CD,exports_goods_services_current_usd,75321793859,Philippines
2013,BX.GSR.GNFS.CD,exports_goods_services_current_usd,67847557124,Philippines
